household_id,MAZ,TAZ,TYPE,NP,HHT,HHINCADJ,WORKERS
279310,525.0,39.0,2,1,6,19976.0529003863,1
279311,525.0,39.0,2,1,6,20757.8134773282,0
279312,525.0,39.0,1,6,3,174460.72130292,4
279313,525.0,39.0,1,4,1,199948.779223293,2
279314,525.0,39.0,1,4,1,312703.213200526,2
279315,525.0,39.0,1,4,1,214498.282215149,2
279316,525.0,39.0,1,4,1,260153.247074799,2
279317,525.0,39.0,1,4,1,134779.616820053,2
279318,525.0,39.0,1,4,1,119791.787027753,2
279319,525.0,39.0,1,4,1,144115.393909807,2
279320,525.0,39.0,1,4,1,106848.655048578,2
279321,525.0,39.0,1,4,1,111494.248746342,1
279322,525.0,39.0,1,4,1,148139.46182058,1
279323,525.0,39.0,1,4,1,101846.161706689,1
279324,525.0,39.0,1,4,1,76542.2081792094,2
279325,525.0,39.0,1,4,1,96199.2060711423,2
279326,525.0,39.0,1,4,1,87053.42280024,2
279327,525.0,39.0,1,4,1,98200.5074271,2
279328,525.0,39.0,1,4,3,85043.0243784813,1
279329,525.0,39.0,1,4,1,64852.4880207892,2
279330,525.0,39.0,1,4,1,50094.6240118755,2
279331,525.0,39.0,1,4,1,46455.9369776427,1
279332,525.0,39.0,1,4,1,32444.8913023166,2
279333,525.0,39.0,1,4,1,11783.0196278459,1
279334,525.0,39.0,1,4,1,0.0,0
279335,525.0,39.0,1,3,1,155425.707432136,2
279336,525.0,39.0,1,3,1,448087.09164676,1
279337,525.0,39.0,1,3,1,111561.81692661,2
279338,525.0,39.0,1,3,1,143102.868265931,2
279339,525.0,39.0,1,3,1,129794.493131349,2
279340,525.0,39.0,1,3,1,126545.972327099,2
279341,525.0,39.0,1,3,1,80368.7709713218,2
279342,525.0,39.0,1,3,1,85562.8502206656,1
279343,525.0,39.0,1,3,1,57102.3258887916,2
279344,525.0,39.0,1,3,1,60333.2699765532,2
279345,525.0,39.0,1,3,1,71115.8158675868,2
279346,525.0,39.0,1,3,3,48806.9139213311,2
279347,525.0,39.0,1,3,3,48778.7338265248,2
279348,525.0,39.0,1,2,1,159244.066098,2
279349,525.0,39.0,1,2,1,167648.61403095,2
279350,525.0,39.0,1,2,1,174696.33396196,2
279351,525.0,39.0,1,2,1,182888.224469852,2
279352,525.0,39.0,1,2,1,154891.394957988,2
279353,525.0,39.0,1,2,1,223870.616256105,2
279354,525.0,39.0,1,2,1,158879.304463538,2
279355,525.0,39.0,1,2,1,245287.347241953,1
279356,525.0,39.0,1,2,7,108059.588017707,2
279357,525.0,39.0,1,2,1,103690.572725044,2
279358,525.0,39.0,1,2,1,148139.46182058,2
279359,525.0,39.0,1,2,1,102683.623513826,2
279360,525.0,39.0,1,2,1,130419.89955775,2
279361,525.0,39.0,1,2,1,103557.105183636,2
279362,525.0,39.0,1,2,1,127780.462830939,2
279363,525.0,39.0,1,2,1,106162.710732,1
279364,525.0,39.0,1,2,1,102656.608616822,1
279365,525.0,39.0,1,2,1,117558.280440893,1
279366,525.0,39.0,1,2,1,103331.70511248,0
279367,525.0,39.0,1,2,1,88468.92561,2
279368,525.0,39.0,1,2,1,90950.153248237,2
279369,525.0,39.0,1,2,1,84045.4793295,2
279370,525.0,39.0,1,2,3,78641.9365220365,2
279371,525.0,39.0,1,2,1,89149.1601146085,1
279372,525.0,39.0,1,2,1,77395.5910047527,1
279373,525.0,39.0,1,2,1,81385.2598890843,1
279374,525.0,39.0,1,2,1,80081.1596867893,1
279375,525.0,39.0,1,2,1,89567.0464928951,1
279376,525.0,39.0,1,2,1,96016.3178466724,1
279377,525.0,39.0,1,2,1,75715.7249305188,1
279378,525.0,39.0,1,2,2,82691.567820204,1
279379,525.0,39.0,1,2,1,88282.0085963223,0
279380,525.0,39.0,1,2,1,68011.4917352689,2
279381,525.0,39.0,1,2,1,71129.01619044,1
279382,525.0,39.0,1,2,1,54029.7940088537,1
279383,525.0,39.0,1,2,1,55380.1922508757,0
279384,525.0,39.0,1,2,1,52497.460456974,0
279385,525.0,39.0,1,2,1,58099.3506265324,0
279386,525.0,39.0,1,2,3,49851.2368870403,1
279387,525.0,39.0,1,2,1,47996.4670111983,0
279388,525.0,39.0,1,2,7,22403.8074975569,1
279389,525.0,39.0,1,2,5,22297.0986803853,1
279390,525.0,39.0,1,2,7,5388.88868940655,2
279391,525.0,39.0,1,1,4,94354.795635289,1
279392,525.0,39.0,1,1,6,85547.1738473516,1
279393,525.0,39.0,1,1,6,58389.4909026,1
279394,525.0,39.0,1,1,6,35663.2037716212,0
279395,525.0,39.0,1,1,4,30635.8510323993,0
279396,525.0,39.0,1,1,4,27130.2671949433,0
279397,525.0,39.0,1,1,4,19294.7076815694,0
279398,525.0,39.0,1,1,6,11148.5493401927,0
279399,525.0,39.0,1,1,4,11102.9689376566,0
279400,525.0,39.0,1,1,4,3804.16380123,0
279401,525.0,39.0,1,1,4,3.62554450087566,0
279402,526.0,39.0,1,6,3,174460.72130292,4
279403,526.0,39.0,1,4,1,312703.213200526,2
279404,526.0,39.0,1,4,1,202611.727533201,2
279405,526.0,39.0,1,4,1,260153.247074799,2
279406,526.0,39.0,1,4,1,106848.655048578,2
279407,526.0,39.0,1,4,1,98200.5074271,2
279408,526.0,39.0,1,4,1,50094.6240118755,2
279409,526.0,39.0,1,4,1,32444.8913023166,2
279410,526.0,39.0,1,4,1,11783.0196278459,1
279411,526.0,39.0,1,3,1,129794.493131349,2
279412,526.0,39.0,1,3,1,60333.2699765532,2
279413,526.0,39.0,1,3,3,48778.7338265248,2
279414,526.0,39.0,1,2,1,159244.066098,2
279415,526.0,39.0,1,2,1,163264.744914227,2
279416,526.0,39.0,1,2,1,230019.206586,2
279417,526.0,39.0,1,2,1,115009.603293,2
279418,526.0,39.0,1,2,5,139909.491719437,2
279419,526.0,39.0,1,2,1,147231.188674126,2
279420,526.0,39.0,1,2,1,146060.543137268,2
279421,526.0,39.0,1,2,1,134517.001390005,2
279422,526.0,39.0,1,2,1,137623.388913564,1
279423,526.0,39.0,1,2,1,84828.5409211755,2
279424,526.0,39.0,1,2,3,78641.9365220365,2
279425,526.0,39.0,1,2,1,79255.3091752671,1
279426,526.0,39.0,1,2,1,97570.8677546662,1
279427,526.0,39.0,1,2,2,82691.567820204,1
279428,526.0,39.0,1,2,1,92184.62048562,0
279429,526.0,39.0,1,2,1,51445.3046090415,1
279430,526.0,39.0,1,2,1,69869.7292143746,0
279431,526.0,39.0,1,2,7,22403.8074975569,1
279432,526.0,39.0,1,2,7,5388.88868940655,2
279433,526.0,39.0,1,1,4,99955.1189163793,1
279434,526.0,39.0,1,1,4,66772.4907539431,1
279435,526.0,39.0,1,1,6,35663.2037716212,0
279436,526.0,39.0,1,1,6,10973.2934681911,0
279437,527.0,39.0,4,3,1,134235.785144921,2
279438,527.0,39.0,4,3,3,15668.6402625676,1
279439,527.0,39.0,4,2,2,141815.68775283,1
279440,527.0,39.0,4,2,1,65467.0049514,1
279441,527.0,39.0,4,2,7,42274.9026496548,1
279442,527.0,39.0,4,2,3,29262.1159151764,1
279443,527.0,39.0,2,4,1,27014.8970044268,2
279444,527.0,39.0,2,4,1,32519.1558843499,1
279445,527.0,39.0,2,4,1,23302.2979879856,2
279446,527.0,39.0,2,4,3,11892.7198662765,1
279447,527.0,39.0,2,3,1,39952.1058007727,2
279448,527.0,39.0,2,2,1,56731.2837092963,2
279449,527.0,39.0,2,2,7,56695.3495856542,2
279450,527.0,39.0,2,2,1,55140.7996776605,1
279451,527.0,39.0,2,2,2,30635.8510323993,2
279452,527.0,39.0,2,2,2,28709.7690521832,1
279453,527.0,39.0,2,2,5,20440.6122701628,2
279454,527.0,39.0,2,2,5,12821.8386058294,2
279455,527.0,39.0,2,1,4,71542.1429455697,1
279456,527.0,39.0,2,1,4,58553.0629666208,1
279457,527.0,39.0,2,1,4,61937.094819561,1
279458,527.0,39.0,2,1,6,48944.8507618214,1
279459,527.0,39.0,2,1,6,48944.8507618214,1
279460,527.0,39.0,2,1,6,27687.738438675,1
279461,527.0,39.0,2,1,4,32768.890045944,1
279462,527.0,39.0,2,1,6,32417.8764053122,1
279463,527.0,39.0,2,1,4,30079.4347074,1
279464,527.0,39.0,2,1,6,32008.1405775958,0
279465,527.0,39.0,2,1,6,19976.0529003863,1
279466,527.0,39.0,2,1,6,20757.8134773282,0
279467,527.0,39.0,2,1,6,12689.4057530648,1
279468,527.0,39.0,2,1,6,11677.89818052,0
279469,527.0,39.0,1,4,1,312703.213200526,2
279470,527.0,39.0,1,4,1,260153.247074799,2
279471,527.0,39.0,1,4,1,106848.655048578,2
279472,527.0,39.0,1,4,1,98200.5074271,2
279473,527.0,39.0,1,4,1,50094.6240118755,2
279474,527.0,39.0,1,4,1,11783.0196278459,1
279475,527.0,39.0,1,3,1,60333.2699765532,2
279476,527.0,39.0,1,3,3,48778.7338265248,2
279477,527.0,39.0,1,2,1,159244.066098,2
279478,527.0,39.0,1,2,5,139909.491719437,2
279479,527.0,39.0,1,2,1,102683.623513826,2
279480,527.0,39.0,1,2,1,103557.105183636,2
279481,527.0,39.0,1,2,1,148627.7950248,1
279482,527.0,39.0,1,2,1,84828.5409211755,2
279483,527.0,39.0,1,2,3,78641.9365220365,2
279484,527.0,39.0,1,2,1,85553.2535380267,1
279485,527.0,39.0,1,2,2,82691.567820204,1
279486,527.0,39.0,1,2,1,91580.500845007,0
279487,527.0,39.0,1,2,1,72721.45685142,0
279488,527.0,39.0,1,2,7,22403.8074975569,1
279489,527.0,39.0,1,1,4,11799.8079923212,0
279490,528.0,39.0,4,3,1,134235.785144921,2
279491,528.0,39.0,4,3,3,15668.6402625676,1
279492,528.0,39.0,4,2,2,141815.68775283,1
279493,528.0,39.0,4,2,1,65467.0049514,1
279494,528.0,39.0,2,4,1,27014.8970044268,2
279495,528.0,39.0,2,4,1,23302.2979879856,2
279496,528.0,39.0,2,3,1,39952.1058007727,2
279497,528.0,39.0,2,2,7,56695.3495856542,2
279498,528.0,39.0,2,2,2,28709.7690521832,1
279499,528.0,39.0,2,2,3,16917.1607634613,2
279500,528.0,39.0,2,2,5,12821.8386058294,2
279501,528.0,39.0,2,1,6,65467.0049514,1
279502,528.0,39.0,2,1,4,74329.4991642283,1
279503,528.0,39.0,2,1,4,58918.7236837303,1
279504,528.0,39.0,2,1,4,44234.462805,1
279505,528.0,39.0,2,1,4,29917.6234136019,1
279506,528.0,39.0,2,1,6,32426.2440103946,1
279507,528.0,39.0,2,1,4,26114.4004376126,1
279508,528.0,39.0,2,1,6,24771.2991708,1
279509,528.0,39.0,2,1,6,24133.3079906213,0
279510,528.0,39.0,2,1,4,2719.15837565674,1
279511,528.0,39.0,1,4,1,312703.213200526,2
279512,528.0,39.0,1,4,1,260153.247074799,2
279513,528.0,39.0,1,4,1,106848.655048578,2
279514,528.0,39.0,1,4,1,98200.5074271,2
279515,528.0,39.0,1,4,1,50094.6240118755,2
279516,528.0,39.0,1,4,1,11783.0196278459,1
279517,528.0,39.0,1,3,1,60333.2699765532,2
279518,528.0,39.0,1,2,1,130572.002188063,2
279519,528.0,39.0,1,2,1,122971.8065979,2
279520,528.0,39.0,1,2,1,113352.486225448,2
279521,528.0,39.0,1,2,1,137623.388913564,1
279522,528.0,39.0,1,2,3,78641.9365220365,2
279523,528.0,39.0,1,2,1,79255.3091752671,1
279524,528.0,39.0,1,2,1,92184.62048562,0
279525,528.0,39.0,1,2,1,73208.8073339318,0
279526,528.0,39.0,1,2,7,22403.8074975569,1
279527,528.0,39.0,1,1,6,10876.633502627,0
279528,529.0,39.0,4,3,3,15668.6402625676,1
279529,529.0,39.0,4,2,1,65467.0049514,1
279530,529.0,39.0,1,6,3,174460.72130292,4
279531,529.0,39.0,1,4,1,312703.213200526,2
279532,529.0,39.0,1,4,1,202611.727533201,2
279533,529.0,39.0,1,4,1,260153.247074799,2
279534,529.0,39.0,1,4,1,106848.655048578,2
279535,529.0,39.0,1,4,1,98200.5074271,2
279536,529.0,39.0,1,4,1,50094.6240118755,2
279537,529.0,39.0,1,4,1,11783.0196278459,1
279538,529.0,39.0,1,3,1,60333.2699765532,2
279539,529.0,39.0,1,3,3,48778.7338265248,2
279540,529.0,39.0,1,2,1,159244.066098,2
279541,529.0,39.0,1,2,1,174696.33396196,2
279542,529.0,39.0,1,2,1,115219.581416007,2
279543,529.0,39.0,1,2,1,102683.623513826,2
279544,529.0,39.0,1,2,1,134517.001390005,2
279545,529.0,39.0,1,2,1,115219.581416007,1
279546,529.0,39.0,1,2,1,84828.5409211755,2
279547,529.0,39.0,1,2,3,78641.9365220365,2
279548,529.0,39.0,1,2,1,79255.3091752671,1
279549,529.0,39.0,1,2,2,82691.567820204,1
279550,529.0,39.0,1,2,1,95234.6708041675,0
279551,529.0,39.0,1,2,1,64847.72247213,0
279552,529.0,39.0,1,2,7,22403.8074975569,1
279553,529.0,39.0,1,2,7,5388.88868940655,2
279554,529.0,39.0,1,1,6,58389.4909026,1
279555,529.0,39.0,1,1,6,35569.614389162,0
279556,529.0,39.0,1,1,6,8229.97010114335,0
279557,530.0,39.0,4,4,1,154233.710765774,2
279558,530.0,39.0,4,4,1,28995.9894514181,1
279559,530.0,39.0,4,3,1,164962.274789842,2
279560,530.0,39.0,4,3,1,119433.0495735,2
279561,530.0,39.0,4,3,1,134235.785144921,2
279562,530.0,39.0,4,3,1,85043.0243784813,1
279563,530.0,39.0,4,3,7,53759.6450388094,2
279564,530.0,39.0,4,3,2,30964.1239635,1
279565,530.0,39.0,4,3,3,15668.6402625676,1
279566,530.0,39.0,4,2,3,154820.6198175,2
279567,530.0,39.0,4,2,5,157348.631338004,2
279568,530.0,39.0,4,2,1,347145.885958844,1
279569,530.0,39.0,4,2,3,235930.100505328,1
279570,530.0,39.0,4,2,1,106532.390753689,2
279571,530.0,39.0,4,2,2,141815.68775283,1
279572,530.0,39.0,4,2,1,67537.2425110671,2
279573,530.0,39.0,4,2,1,65467.0049514,1
279574,530.0,39.0,4,2,7,41792.720458164,2
279575,530.0,39.0,4,2,1,38955.1918120785,1
279576,530.0,39.0,4,2,1,44057.52495378,1
279577,530.0,39.0,4,2,7,42274.9026496548,1
279578,530.0,39.0,4,2,3,29262.1159151764,1
279579,530.0,39.0,4,2,3,24493.506617347,2
279580,530.0,39.0,4,2,5,24313.4073039841,2
279581,530.0,39.0,4,1,6,114305.140293658,1
279582,530.0,39.0,4,1,6,80405.5131681699,1
279583,530.0,39.0,4,1,6,92911.8739552854,1
279584,530.0,39.0,4,1,6,96802.0381733801,0
279585,530.0,39.0,4,1,6,52859.1484719952,1
279586,530.0,39.0,4,1,4,57504.8016465,1
279587,530.0,39.0,4,1,6,35114.5390982116,1
279588,530.0,39.0,4,1,6,42953.6384741244,1
279589,530.0,39.0,4,1,6,37156.9487562,1
279590,530.0,39.0,4,1,6,40601.1858323072,1
279591,530.0,39.0,4,1,6,49719.53619282,0
279592,530.0,39.0,4,1,6,29910.7421322242,1
279593,530.0,39.0,2,5,1,43043.7358937201,2
279594,530.0,39.0,2,6,1,35663.2037716212,2
279595,530.0,39.0,2,6,1,33742.8774146878,2
279596,530.0,39.0,2,5,1,32005.4392822242,2
279597,530.0,39.0,2,5,1,15039.7173537,1
279598,530.0,39.0,2,6,2,18288.8224469852,1
279599,530.0,39.0,2,4,3,91565.33800635,2
279600,530.0,39.0,2,4,3,70411.9664208931,2
279601,530.0,39.0,2,4,5,43597.1726230298,2
279602,530.0,39.0,2,4,1,43801.7297605296,1
279603,530.0,39.0,2,4,3,36577.6448939705,1
279604,530.0,39.0,2,4,1,35387.570244,1
279605,530.0,39.0,2,4,1,27014.8970044268,2
279606,530.0,39.0,2,4,1,27014.8970044268,2
279607,530.0,39.0,2,4,1,28347.6747928271,2
279608,530.0,39.0,2,4,1,27191.5837565674,2
279609,530.0,39.0,2,4,1,32519.1558843499,1
279610,530.0,39.0,2,4,1,23302.2979879856,2
279611,530.0,39.0,2,4,1,23302.2979879856,2
279612,530.0,39.0,2,4,1,19940.4947548161,1
279613,530.0,39.0,2,4,3,19203.2635693345,1
279614,530.0,39.0,2,4,1,18105.9342225154,0
279615,530.0,39.0,2,4,3,13379.3098495611,1
279616,530.0,39.0,2,4,3,11892.7198662765,1
279617,530.0,39.0,2,4,3,11892.7198662765,1
279618,530.0,39.0,2,3,1,65967.4305082526,2
279619,530.0,39.0,2,3,5,69497.5252985439,2
279620,530.0,39.0,2,3,1,39952.1058007727,2
279621,530.0,39.0,2,3,2,36019.8626725691,2
279622,530.0,39.0,2,3,3,49707.4104881454,1
279623,530.0,39.0,2,3,3,31517.379838498,2
279624,530.0,39.0,2,3,1,30521.77933545,2
279625,530.0,39.0,2,3,3,28245.2096824067,1
279626,530.0,39.0,2,3,1,33536.2866330998,1
279627,530.0,39.0,2,3,3,17095.7848077725,2
279628,530.0,39.0,2,3,3,11156.181692661,0
279629,530.0,39.0,2,2,5,108985.62814955,2
279630,530.0,39.0,2,2,2,106162.710732,2
279631,530.0,39.0,2,2,1,87584.2363539,2
279632,530.0,39.0,2,2,1,95170.5431479861,2
279633,530.0,39.0,2,2,3,79622.033049,1
279634,530.0,39.0,2,2,1,62764.6107069517,2
279635,530.0,39.0,2,2,1,56731.2837092963,2
279636,530.0,39.0,2,2,1,58707.1200548226,2
279637,530.0,39.0,2,2,1,50968.1056816853,2
279638,530.0,39.0,2,2,7,72873.4444676008,2
279639,530.0,39.0,2,2,7,56695.3495856542,2
279640,530.0,39.0,2,2,1,60333.2699765532,2
279641,530.0,39.0,2,2,1,63180.074289594,2
279642,530.0,39.0,2,2,1,63180.074289594,1
279643,530.0,39.0,2,2,5,70775.140488,1
279644,530.0,39.0,2,2,1,68077.5404511556,1
279645,530.0,39.0,2,2,5,39621.848939826,2
279646,530.0,39.0,2,2,7,45024.8283407114,2
279647,530.0,39.0,2,2,5,41422.8420734545,2
279648,530.0,39.0,2,2,1,42521.5121892407,2
279649,530.0,39.0,2,2,5,39427.7964470228,2
279650,530.0,39.0,2,2,1,47550.9383621616,2
279651,530.0,39.0,2,2,1,44234.462805,2
279652,530.0,39.0,2,2,2,40522.3455066402,1
279653,530.0,39.0,2,2,3,40235.4093833675,1
279654,530.0,39.0,2,2,7,37161.8311339755,1
279655,530.0,39.0,2,2,2,36255.4450087566,1
279656,530.0,39.0,2,2,5,38262.0991239365,1
279657,530.0,39.0,2,2,1,28575.46297203,2
279658,530.0,39.0,2,2,2,32733.5024757,2
279659,530.0,39.0,2,2,1,31590.037144797,2
279660,530.0,39.0,2,2,5,31895.5883965599,2
279661,530.0,39.0,2,2,5,32629.9005078809,2
279662,530.0,39.0,2,2,2,30635.8510323993,2
279663,530.0,39.0,2,2,5,27433.2336704778,1
279664,530.0,39.0,2,2,2,28709.7690521832,1
279665,530.0,39.0,2,2,2,28709.7690521832,1
279666,530.0,39.0,2,2,7,23001.9206586,2
279667,530.0,39.0,2,2,3,16917.1607634613,2
279668,530.0,39.0,2,2,3,16917.1607634613,2
279669,530.0,39.0,2,2,3,19463.1636342,1
279670,530.0,39.0,2,2,3,19046.9341608335,1
279671,530.0,39.0,2,2,3,19511.4935306099,1
279672,530.0,39.0,2,2,3,21251.7189768158,1
279673,530.0,39.0,2,2,7,23566.0392556918,1
279674,530.0,39.0,2,2,5,12821.8386058294,2
279675,530.0,39.0,2,2,5,12821.8386058294,2
279676,530.0,39.0,2,2,5,12821.8386058294,2
279677,530.0,39.0,2,2,3,5402.97940088537,1
279678,530.0,39.0,2,2,2,2991.07421322242,1
279679,530.0,39.0,2,2,5,9755.74676530496,1
279680,530.0,39.0,2,2,5,13936.7810932928,1
279681,530.0,39.0,2,1,4,72279.11222337,1
279682,530.0,39.0,2,1,6,63697.6264392,1
279683,530.0,39.0,2,1,4,54383.1675131349,1
279684,530.0,39.0,2,1,4,52030.6494149598,1
279685,530.0,39.0,2,1,6,63447.028765324,1
279686,530.0,39.0,2,1,4,74329.4991642283,1
279687,530.0,39.0,2,1,4,61267.5551974005,1
279688,530.0,39.0,2,1,4,61937.094819561,1
279689,530.0,39.0,2,1,4,58918.7236837303,1
279690,530.0,39.0,2,1,6,52570.3952626971,1
279691,530.0,39.0,2,1,6,42111.20859036,1
279692,530.0,39.0,2,1,4,40522.3455066402,1
279693,530.0,39.0,2,1,6,45189.927201588,1
279694,530.0,39.0,2,1,6,45319.3062609457,1
279695,530.0,39.0,2,1,6,48038.4646366025,1
279696,530.0,39.0,2,1,6,40235.4093833675,1
279697,530.0,39.0,2,1,6,49542.5983416,0
279698,530.0,39.0,2,1,6,25342.5560611209,1
279699,530.0,39.0,2,1,6,33318.3729721264,1
279700,530.0,39.0,2,1,4,29266.1384214624,1
279701,530.0,39.0,2,1,4,26015.3247074799,1
279702,530.0,39.0,2,1,4,27014.8970044268,1
279703,530.0,39.0,2,1,4,27734.9992408531,1
279704,530.0,39.0,2,1,4,32768.890045944,1
279705,530.0,39.0,2,1,4,32519.1558843499,1
279706,530.0,39.0,2,1,6,32417.8764053122,1
279707,530.0,39.0,2,1,4,29146.454859773,1
279708,530.0,39.0,2,1,6,33448.2746239027,1
279709,530.0,39.0,2,1,4,27285.0459744711,1
279710,530.0,39.0,2,1,4,26114.4004376126,1
279711,530.0,39.0,2,1,6,28663.93189764,0
279712,530.0,39.0,2,1,6,27316.0909428539,0
279713,530.0,39.0,2,1,6,32828.4362923385,0
279714,530.0,39.0,2,1,4,15702.1066984432,1
279715,530.0,39.0,2,1,4,16768.1433165499,1
279716,530.0,39.0,2,1,4,15128.342322479,1
279717,530.0,39.0,2,1,6,19976.0529003863,1
279718,530.0,39.0,2,1,6,19976.0529003863,1
279719,530.0,39.0,2,1,4,20905.1716399392,1
279720,530.0,39.0,2,1,6,16724.1373119514,1
279721,530.0,39.0,2,1,6,15046.009678634,0
279722,530.0,39.0,2,1,6,20757.8134773282,0
279723,530.0,39.0,2,1,4,17191.4931001661,0
279724,530.0,39.0,2,1,6,22298.8497492685,0
279725,530.0,39.0,2,1,4,12642.9717980718,1
279726,530.0,39.0,2,1,6,12689.4057530648,1
279727,530.0,39.0,2,1,6,12689.4057530648,1
279728,530.0,39.0,2,1,6,4572.20561174631,1
279729,530.0,39.0,2,1,6,10616.2710732,0
279730,530.0,39.0,2,1,6,0.0,0
279731,530.0,39.0,2,1,6,14311.0035647659,0
279732,530.0,39.0,2,1,6,12120.24280857,0
279733,530.0,39.0,2,1,6,11766.36710613,0
279734,530.0,39.0,2,1,4,3977.81888221929,0
279735,530.0,39.0,2,1,6,0.0,0
279736,530.0,39.0,2,1,6,0.0,0
279737,530.0,39.0,2,1,4,2044.06122701628,0
279738,530.0,39.0,1,6,3,174460.72130292,4
279739,530.0,39.0,1,4,1,199948.779223293,2
279740,530.0,39.0,1,4,1,312703.213200526,2
279741,530.0,39.0,1,4,1,213000.739426445,2
279742,530.0,39.0,1,4,1,176532.560515042,2
279743,530.0,39.0,1,4,1,144115.393909807,2
279744,530.0,39.0,1,4,1,106848.655048578,2
279745,530.0,39.0,1,4,1,111494.248746342,1
279746,530.0,39.0,1,4,1,101846.161706689,1
279747,530.0,39.0,1,4,1,76542.2081792094,2
279748,530.0,39.0,1,4,1,87053.42280024,2
279749,530.0,39.0,1,4,1,98200.5074271,2
279750,530.0,39.0,1,4,1,50094.6240118755,2
279751,530.0,39.0,1,4,1,32444.8913023166,2
279752,530.0,39.0,1,4,1,11783.0196278459,1
279753,530.0,39.0,1,4,1,0.0,0
279754,530.0,39.0,1,3,1,448087.09164676,1
279755,530.0,39.0,1,3,1,111561.81692661,2
279756,530.0,39.0,1,3,1,143102.868265931,2
279757,530.0,39.0,1,3,1,129794.493131349,2
279758,530.0,39.0,1,3,1,85562.8502206656,1
279759,530.0,39.0,1,3,1,57102.3258887916,2
279760,530.0,39.0,1,3,1,60333.2699765532,2
279761,530.0,39.0,1,3,1,71115.8158675868,2
279762,530.0,39.0,1,3,3,48806.9139213311,2
279763,530.0,39.0,1,3,3,48778.7338265248,2
279764,530.0,39.0,1,2,1,159244.066098,2
279765,530.0,39.0,1,2,1,478571.874115587,2
279766,530.0,39.0,1,2,1,209671.3536957,2
279767,530.0,39.0,1,2,1,154891.394957988,2
279768,530.0,39.0,1,2,1,179829.164392801,2
279769,530.0,39.0,1,2,1,166428.284267566,2
279770,530.0,39.0,1,2,1,245287.347241953,1
279771,530.0,39.0,1,2,1,115009.603293,2
279772,530.0,39.0,1,2,5,139909.491719437,2
279773,530.0,39.0,1,2,1,110941.177031513,2
279774,530.0,39.0,1,2,1,122971.8065979,2
279775,530.0,39.0,1,2,7,116139.842444107,2
279776,530.0,39.0,1,2,1,103557.105183636,2
279777,530.0,39.0,1,2,1,106162.710732,1
279778,530.0,39.0,1,2,1,121528.731133513,1
279779,530.0,39.0,1,2,1,147469.022573117,0
279780,530.0,39.0,1,2,1,84828.5409211755,2
279781,530.0,39.0,1,2,1,93651.6429486797,2
279782,530.0,39.0,1,2,3,78641.9365220365,2
279783,530.0,39.0,1,2,1,89419.3090846528,1
279784,530.0,39.0,1,2,1,77395.5910047527,1
279785,530.0,39.0,1,2,1,79255.3091752671,1
279786,530.0,39.0,1,2,1,97570.8677546662,1
279787,530.0,39.0,1,2,1,96016.3178466724,1
279788,530.0,39.0,1,2,1,75715.7249305188,1
279789,530.0,39.0,1,2,2,82691.567820204,1
279790,530.0,39.0,1,2,1,78739.4198022361,0
279791,530.0,39.0,1,2,1,68011.4917352689,2
279792,530.0,39.0,1,2,1,71129.01619044,1
279793,530.0,39.0,1,2,1,52588.9995019509,0
279794,530.0,39.0,1,2,1,72721.45685142,0
279795,530.0,39.0,1,2,3,49851.2368870403,1
279796,530.0,39.0,1,2,5,43223.8352070829,0
279797,530.0,39.0,1,2,7,22403.8074975569,1
279798,530.0,39.0,1,2,5,22297.0986803853,1
279799,530.0,39.0,1,2,7,5388.88868940655,2
279800,530.0,39.0,1,1,4,92751.1463818654,1
279801,530.0,39.0,1,1,4,90529.6711125769,1
279802,530.0,39.0,1,1,6,52030.6494149598,1
279803,530.0,39.0,1,1,6,42056.3162101576,0
279804,530.0,39.0,1,1,6,31913.9951699892,0
279805,530.0,39.0,1,1,6,25921.39520373,0
279806,530.0,39.0,1,1,6,17520.4438004816,0
279807,530.0,39.0,1,1,6,4561.97301120451,0
279808,530.0,39.0,1,1,6,13777.5974722577,0
279809,530.0,39.0,1,1,6,13876.6520946072,0
279810,530.0,39.0,1,1,4,13270.3388415,0
279811,531.0,39.0,2,3,1,39952.1058007727,2
279812,531.0,39.0,2,2,5,20440.6122701628,2
279813,531.0,39.0,2,2,5,12821.8386058294,2
279814,531.0,39.0,2,1,4,67537.2425110671,1
279815,531.0,39.0,2,1,4,58918.7236837303,1
279816,531.0,39.0,2,1,4,27285.0459744711,1
279817,531.0,39.0,2,1,6,18582.3747910571,1
279818,531.0,39.0,1,6,3,174460.72130292,4
279819,531.0,39.0,1,4,1,199948.779223293,2
279820,531.0,39.0,1,4,1,312703.213200526,2
279821,531.0,39.0,1,4,1,383150.830264341,2
279822,531.0,39.0,1,4,1,154540.549677025,2
279823,531.0,39.0,1,4,1,202611.727533201,2
279824,531.0,39.0,1,4,1,260153.247074799,2
279825,531.0,39.0,1,4,1,314842.078424851,1
279826,531.0,39.0,1,4,1,134779.616820053,2
279827,531.0,39.0,1,4,1,119791.787027753,2
279828,531.0,39.0,1,4,1,144115.393909807,2
279829,531.0,39.0,1,4,1,106848.655048578,2
279830,531.0,39.0,1,4,1,125278.433761849,1
279831,531.0,39.0,1,4,1,111494.248746342,1
279832,531.0,39.0,1,4,1,101846.161706689,1
279833,531.0,39.0,1,4,1,76542.2081792094,2
279834,531.0,39.0,1,4,1,96199.2060711423,2
279835,531.0,39.0,1,4,1,87053.42280024,2
