PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
1104,41047000200,410470002003,410470002003035,1911835,3,2021GQ0007385,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191183501
1104,41047000200,410470002003,410470002003035,1911836,3,2021GQ0010705,1,41,4,18,2,20,1,6,1,4,9,1,1,191183601
1104,41047000200,410470002003,410470002003035,1911837,3,2021GQ0010705,1,41,4,18,2,20,1,6,1,4,9,1,1,191183701
1104,41047000200,410470002003,410470002003035,1911838,3,2021GQ0010705,1,41,4,18,2,20,1,6,1,4,9,1,1,191183801
1104,41047000200,410470002003,410470002003035,1911839,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191183901
1104,41047000200,410470002003,410470002003035,1911840,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184001
1104,41047000200,410470002003,410470002003035,1911841,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184101
1104,41047000200,410470002003,410470002003035,1911842,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184201
1104,41047000200,410470002003,410470002003035,1911843,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184301
1104,41047000200,410470002003,410470002003035,1911844,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184401
1104,41047000200,410470002003,410470002003035,1911845,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184501
1104,41047000200,410470002003,410470002003035,1911846,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184601
1104,41047000200,410470002003,410470002003035,1911847,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184701
1104,41047000200,410470002003,410470002003035,1911848,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184801
1104,41047000200,410470002003,410470002003035,1911849,14,2021GQ0016549,1,29,2,19,2,15,1,6,6,4,11,1,1,191184901
1104,41047000200,410470002003,410470002003035,1911850,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185001
1104,41047000200,410470002003,410470002003035,1911851,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185101
1104,41047000200,410470002003,410470002003035,1911852,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185201
1104,41047000200,410470002003,410470002003035,1911853,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185301
1104,41047000200,410470002003,410470002003035,1911854,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185401
1104,41047000200,410470002003,410470002003035,1911855,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185501
1104,41047000200,410470002003,410470002003035,1911856,8,2021GQ0016606,0,0,999,20,1,20,6,6,6,4,9,1,1,191185601
1104,41047000200,410470002003,410470002003035,1911857,2,2021GQ0019296,0,0,999,18,2,16,6,6,5,4,10,1,1,191185701
1104,41047000200,410470002003,410470002003035,1911858,2,2021GQ0019296,0,0,999,18,2,16,6,6,5,4,10,1,1,191185801
1104,41047000200,410470002003,410470002003035,1911859,5,2021GQ0020215,0,0,999,20,2,25,6,6,6,4,9,1,1,191185901
1104,41047000200,410470002003,410470002003035,1911860,6,2021GQ0020781,1,43,4,19,2,7,1,6,6,4,11,1,1,191186001
1104,41047000200,410470002003,410470002003035,1911861,6,2021GQ0020781,1,43,4,19,2,7,1,6,6,4,11,1,1,191186101
1104,41047000200,410470002003,410470002003035,1911862,6,2021GQ0020781,1,43,4,19,2,7,1,6,6,4,11,1,1,191186201
1104,41047000200,410470002003,410470002003035,1911863,6,2021GQ0020781,1,43,4,19,2,7,1,6,6,4,11,1,1,191186301
1104,41047000200,410470002003,410470002003035,1911864,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191186401
1104,41047000200,410470002003,410470002003035,1911865,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191186501
1104,41047000200,410470002003,410470002003035,1911866,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191186601
1104,41047000200,410470002003,410470002003035,1911867,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191186701
1104,41047000200,410470002003,410470002003035,1911868,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191186801
1104,41047000200,410470002003,410470002003035,1911869,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191186901
1104,41047000200,410470002003,410470002003035,1911870,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191187001
1104,41047000200,410470002003,410470002003035,1911871,10,2021GQ0025817,0,0,999,18,2,16,6,6,5,4,10,1,1,191187101
1104,41047000200,410470002003,410470002003035,1911872,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187201
1104,41047000200,410470002003,410470002003035,1911873,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187301
1104,41047000200,410470002003,410470002003035,1911874,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187401
1104,41047000200,410470002003,410470002003035,1911875,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187501
1104,41047000200,410470002003,410470002003035,1911876,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187601
1104,41047000200,410470002003,410470002003035,1911877,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187701
1104,41047000200,410470002003,410470002003035,1911878,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187801
1104,41047000200,410470002003,410470002003035,1911879,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191187901
1104,41047000200,410470002003,410470002003035,1911880,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188001
1104,41047000200,410470002003,410470002003035,1911881,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188101
1104,41047000200,410470002003,410470002003035,1911882,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188201
1104,41047000200,410470002003,410470002003035,1911883,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188301
1104,41047000200,410470002003,410470002003035,1911884,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188401
1104,41047000200,410470002003,410470002003035,1911885,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188501
1104,41047000200,410470002003,410470002003035,1911886,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188601
1104,41047000200,410470002003,410470002003035,1911887,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188701
1104,41047000200,410470002003,410470002003035,1911888,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188801
1104,41047000200,410470002003,410470002003035,1911889,17,2021GQ0026193,1,35,3,19,1,15,1,6,1,4,11,1,1,191188901
1104,41047000200,410470002003,410470002003035,1911890,17,2021GQ0031348,0,0,999,23,2,32,6,6,6,4,11,1,1,191189001
1104,41047000200,410470002003,410470002003035,1911891,17,2021GQ0031348,0,0,999,23,2,32,6,6,6,4,11,1,1,191189101
1104,41047000200,410470002003,410470002003035,1911892,17,2021GQ0031348,0,0,999,23,2,32,6,6,6,4,11,1,1,191189201
1104,41047000200,410470002003,410470002003035,1911893,17,2021GQ0031348,0,0,999,23,2,32,6,6,6,4,11,1,1,191189301
1104,41047000200,410470002003,410470002003035,1911894,17,2021GQ0031348,0,0,999,23,2,32,6,6,6,4,11,1,1,191189401
1104,41047000200,410470002003,410470002003035,1911895,17,2021GQ0031348,0,0,999,23,2,32,6,6,6,4,11,1,1,191189501
1104,41047000200,410470002003,410470002003035,1911896,6,2021GQ0033233,1,35,3,19,2,21,1,6,6,4,11,1,1,191189601
1104,41047000200,410470002003,410470002003035,1911897,6,2021GQ0033233,1,35,3,19,2,21,1,6,6,4,11,1,1,191189701
1104,41047000200,410470002003,410470002003035,1911898,6,2021GQ0033233,1,35,3,19,2,21,1,6,6,4,11,1,1,191189801
1104,41047000200,410470002003,410470002003035,1911899,6,2021GQ0033233,1,35,3,19,2,21,1,6,6,4,11,1,1,191189901
1104,41047000200,410470002003,410470002003035,1911900,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190001
1104,41047000200,410470002003,410470002003035,1911901,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190101
1104,41047000200,410470002003,410470002003035,1911902,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190201
1104,41047000200,410470002003,410470002003035,1911903,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190301
1104,41047000200,410470002003,410470002003035,1911904,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190401
1104,41047000200,410470002003,410470002003035,1911905,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190501
1104,41047000200,410470002003,410470002003035,1911906,8,2021GQ0039651,1,25,2,21,1,30,1,6,6,4,9,1,1,191190601
1104,41047000200,410470002003,410470002003035,1911907,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191190701
1104,41047000200,410470002003,410470002003035,1911908,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191190801
1104,41047000200,410470002003,410470002003035,1911909,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191190901
1104,41047000200,410470002003,410470002003035,1911910,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191191001
1104,41047000200,410470002003,410470002003035,1911911,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191191101
1104,41047000200,410470002003,410470002003035,1911912,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191191201
1104,41047000200,410470002003,410470002003035,1911913,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191191301
1104,41047000200,410470002003,410470002003035,1911914,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191191401
1104,41047000200,410470002003,410470002003035,1911915,11,2021GQ0040009,0,0,999,20,1,20,6,6,6,4,9,1,1,191191501
1104,41047000200,410470002003,410470002003035,1911916,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191191601
1104,41047000200,410470002003,410470002003035,1911917,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191191701
1104,41047000200,410470002003,410470002003035,1911918,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191191801
1104,41047000200,410470002003,410470002003035,1911919,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191191901
1104,41047000200,410470002003,410470002003035,1911920,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192001
1104,41047000200,410470002003,410470002003035,1911921,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192101
1104,41047000200,410470002003,410470002003035,1911922,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192201
1104,41047000200,410470002003,410470002003035,1911923,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192301
1104,41047000200,410470002003,410470002003035,1911924,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192401
1104,41047000200,410470002003,410470002003035,1911925,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192501
1104,41047000200,410470002003,410470002003035,1911926,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192601
1104,41047000200,410470002003,410470002003035,1911927,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192701
1104,41047000200,410470002003,410470002003035,1911928,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192801
1104,41047000200,410470002003,410470002003035,1911929,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191192901
1104,41047000200,410470002003,410470002003035,1911930,19,2021GQ0042896,0,0,999,18,1,-8,6,6,-8,4,9,1,1,191193001
1104,41047000200,410470002003,410470002003035,1911931,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193101
1104,41047000200,410470002003,410470002003035,1911932,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193201
1104,41047000200,410470002003,410470002003035,1911933,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193301
1104,41047000200,410470002003,410470002003035,1911934,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193401
1104,41047000200,410470002003,410470002003035,1911935,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193501
1104,41047000200,410470002003,410470002003035,1911936,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193601
1104,41047000200,410470002003,410470002003035,1911937,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193701
1104,41047000200,410470002003,410470002003035,1911938,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193801
1104,41047000200,410470002003,410470002003035,1911939,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191193901
1104,41047000200,410470002003,410470002003035,1911940,8,2021GQ0043150,0,0,999,20,1,20,6,6,6,4,11,1,1,191194001
1104,41047000200,410470002003,410470002003035,1911941,4,2021GQ0046522,1,29,2,19,2,15,1,6,6,4,11,1,1,191194101
1104,41047000200,410470002003,410470002003035,1911942,4,2021GQ0046522,1,29,2,19,2,15,1,6,6,4,11,1,1,191194201
1104,41047000200,410470002003,410470002003035,1911943,4,2021GQ0046522,1,29,2,19,2,15,1,6,6,4,11,1,1,191194301
1104,41047000200,410470002003,410470002003035,1911944,4,2021GQ0046522,1,29,2,19,2,15,1,6,6,4,11,1,1,191194401
1104,41047000200,410470002003,410470002003035,1911945,4,2021GQ0046522,1,29,2,19,2,15,1,6,6,4,11,1,1,191194501
1104,41047000200,410470002003,410470002003035,1911946,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191194601
1104,41047000200,410470002003,410470002003035,1911947,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191194701
1104,41047000200,410470002003,410470002003035,1911948,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191194801
1104,41047000200,410470002003,410470002003035,1911949,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191194901
1104,41047000200,410470002003,410470002003035,1911950,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191195001
1104,41047000200,410470002003,410470002003035,1911951,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191195101
1104,41047000200,410470002003,410470002003035,1911952,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191195201
1104,41047000200,410470002003,410470002003035,1911953,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191195301
1104,41047000200,410470002003,410470002003035,1911954,15,2021GQ0047028,1,53,6,21,1,11,1,6,6,4,11,1,1,191195401
1104,41047000200,410470002003,410470002003035,1911955,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191195501
1104,41047000200,410470002003,410470002003035,1911956,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191195601
1104,41047000200,410470002003,410470002003035,1911957,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191195701
1104,41047000200,410470002003,410470002003035,1911958,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191195801
1104,41047000200,410470002003,410470002003035,1911959,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191195901
1104,41047000200,410470002003,410470002003035,1911960,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196001
1104,41047000200,410470002003,410470002003035,1911961,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196101
1104,41047000200,410470002003,410470002003035,1911962,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196201
1104,41047000200,410470002003,410470002003035,1911963,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196301
1104,41047000200,410470002003,410470002003035,1911964,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196401
1104,41047000200,410470002003,410470002003035,1911965,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196501
1104,41047000200,410470002003,410470002003035,1911966,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196601
1104,41047000200,410470002003,410470002003035,1911967,19,2021GQ0050315,0,0,999,23,2,32,6,6,6,4,11,1,1,191196701
1104,41047000200,410470002003,410470002003035,1911968,8,2021GQ0067504,0,0,999,18,2,40,6,6,6,4,11,1,1,191196801
1104,41047000200,410470002003,410470002003035,1911969,8,2021GQ0067504,0,0,999,18,2,40,6,6,6,4,11,1,1,191196901
1104,41047000200,410470002003,410470002003035,1911970,8,2021GQ0067504,0,0,999,18,2,40,6,6,6,4,11,1,1,191197001
1104,41047000200,410470002003,410470002003035,1911971,8,2021GQ0067504,0,0,999,18,2,40,6,6,6,4,11,1,1,191197101
1104,41047000200,410470002003,410470002003035,1911972,8,2021GQ0067504,0,0,999,18,2,40,6,6,6,4,11,1,1,191197201
1104,41047000200,410470002003,410470002003035,1911973,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197301
1104,41047000200,410470002003,410470002003035,1911974,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197401
1104,41047000200,410470002003,410470002003035,1911975,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197501
1104,41047000200,410470002003,410470002003035,1911976,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197601
1104,41047000200,410470002003,410470002003035,1911977,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197701
1104,41047000200,410470002003,410470002003035,1911978,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197801
1104,41047000200,410470002003,410470002003035,1911979,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191197901
1104,41047000200,410470002003,410470002003035,1911980,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198001
1104,41047000200,410470002003,410470002003035,1911981,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198101
1104,41047000200,410470002003,410470002003035,1911982,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198201
1104,41047000200,410470002003,410470002003035,1911983,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198301
1104,41047000200,410470002003,410470002003035,1911984,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198401
1104,41047000200,410470002003,410470002003035,1911985,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198501
1104,41047000200,410470002003,410470002003035,1911986,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198601
1104,41047000200,410470002003,410470002003035,1911987,19,2021GQ0068829,0,0,999,20,1,20,6,6,6,4,11,1,1,191198701
1104,41047000200,410470002003,410470002003035,1911988,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191198801
1104,41047000200,410470002003,410470002003035,1911989,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191198901
1104,41047000200,410470002003,410470002003035,1911990,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191199001
1104,41047000200,410470002003,410470002003035,1911991,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191199101
1104,41047000200,410470002003,410470002003035,1911992,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191199201
1104,41047000200,410470002003,410470002003035,1911993,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191199301
1104,41047000200,410470002003,410470002003035,1911994,15,2021GQ0071694,0,0,999,20,2,6,6,6,6,4,11,1,1,191199401
1104,41047000200,410470002003,410470002003035,1911995,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191199501
1104,41047000200,410470002003,410470002003035,1911996,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191199601
1104,41047000200,410470002003,410470002003035,1911997,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191199701
1104,41047000200,410470002003,410470002003035,1911998,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191199801
1104,41047000200,410470002003,410470002003035,1911999,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191199901
1104,41047000200,410470002003,410470002003035,1912000,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191200001
1104,41047000200,410470002003,410470002003035,1912001,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191200101
1104,41047000200,410470002003,410470002003035,1912002,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191200201
1104,41047000200,410470002003,410470002003035,1912003,17,2021GQ0073699,1,29,2,19,2,15,1,6,6,4,11,1,1,191200301
1104,41047000200,410470002003,410470002003035,1912004,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191200401
1104,41047000200,410470002003,410470002003035,1912005,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191200501
1104,41047000200,410470002003,410470002003035,1912006,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191200601
1104,41047000200,410470002003,410470002003035,1912007,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191200701
1104,41047000200,410470002003,410470002003035,1912008,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191200801
1104,41047000200,410470002003,410470002003035,1912009,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191200901
1104,41047000200,410470002003,410470002003035,1912010,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201001
1104,41047000200,410470002003,410470002003035,1912011,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201101
1104,41047000200,410470002003,410470002003035,1912012,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201201
1104,41047000200,410470002003,410470002003035,1912013,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201301
1104,41047000200,410470002003,410470002003035,1912014,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201401
1104,41047000200,410470002003,410470002003035,1912015,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201501
1104,41047000200,410470002003,410470002003035,1912016,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201601
1104,41047000200,410470002003,410470002003035,1912017,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201701
1104,41047000200,410470002003,410470002003035,1912018,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201801
1104,41047000200,410470002003,410470002003035,1912019,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191201901
1104,41047000200,410470002003,410470002003035,1912020,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191202001
1104,41047000200,410470002003,410470002003035,1912021,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191202101
1104,41047000200,410470002003,410470002003035,1912022,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191202201
1104,41047000200,410470002003,410470002003035,1912023,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191202301
1104,41047000200,410470002003,410470002003035,1912024,18,2021GQ0074276,0,0,999,20,1,20,6,6,6,4,11,1,1,191202401
1104,41047000200,410470002003,410470002003035,1912025,4,2021GQ0081196,1,43,4,20,1,6,1,6,6,4,11,1,1,191202501
